instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,user_activity_level,user_type,income_level,zone_type,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access
2991.0,1.0,0.6,0.4760846711064376,0.43,0.1900632159104164,35.0,160.0,195.0,élevé,frequent,96632,commercial,4,9,58,9
2992.0,1.0,0.62,0.6212,0.38,0.2836,36.0,138.0,174.0,élevé,occasionnel,94260,commercial,2,6,54,10
2993.0,1.0,0.62,0.6212,0.41,0.2239,44.0,118.0,162.0,moyen,occasionnel,47443,residentiel,3,6,92,7
2994.0,1.0,0.62,0.6212,0.41,0.2239,51.0,148.0,199.0,faible,frequent,75517,commercial,5,10,89,2
2995.0,1.0,0.64,0.6212,0.38,0.2239,49.0,255.0,304.0,moyen,occasionnel,23059,residentiel,4,3,1,9
2996.0,1.0,0.62,0.6212,0.38,0.2537,59.0,539.0,598.0,faible,frequent,70223,commercial,4,9,22,3
2997.0,1.0,0.62,0.6212,0.38,0.2985,66.0,458.0,524.0,moyen,frequent,55104,residentiel,4,1,64,8
2998.0,1.0,0.58,0.5455,0.43,0.194,45.0,339.0,384.0,moyen,frequent,95024,residentiel,5,4,79,3
2999.0,1.0,0.54,0.5152,0.49,0.194,25.0,214.0,239.0,moyen,occasionnel,84307,commercial,2,6,76,3
3000.0,1.0,0.52,0.5,0.59,0.1343,28.0,128.0,156.0,élevé,frequent,59912,commercial,1,8,99,10
3001.0,1.0,0.52,0.5,0.68,0.0896,21.0,95.0,116.0,faible,frequent,79596,commercial,2,3,39,10
3002.0,1.0,0.5,0.4760846711064376,0.68,0.0896,16.0,45.0,61.0,moyen,frequent,89683,residentiel,4,9,78,1
3003.0,1.0,0.48,0.4697,0.63,0.0,6.0,12.0,18.0,élevé,occasionnel,66862,commercial,1,9,60,6
3004.0,1.0,0.46,0.4545,0.59,0.0896,3.0,12.0,15.0,faible,frequent,49452,commercial,2,4,70,3
3005.0,1.0,0.44,0.4394,0.58,0.1343,1.0,4.0,5.0,faible,occasionnel,44129,residentiel,1,9,66,10
3006.0,1.0,0.44,0.4394,0.54,0.194,1.0,3.0,4.0,moyen,occasionnel,23008,commercial,1,2,83,1
3007.0,1.0,0.42,0.4242,0.62,0.2537,0.0,2.0,2.0,élevé,occasionnel,79019,residentiel,4,6,84,4
3008.0,1.0,0.4,0.4091,0.66,0.2239,1.0,28.0,29.0,élevé,occasionnel,20724,commercial,4,10,75,5
3009.0,1.0,0.42,0.4242,0.67,0.1343,9.0,103.0,112.0,moyen,occasionnel,33539,residentiel,2,8,87,9
3010.0,2.0,0.44,0.4394,0.62,0.1343,13.0,301.0,314.0,moyen,occasionnel,56069,residentiel,5,10,48,5
3011.0,2.0,0.5,0.4848,0.51,0.1045,28.0,397.0,425.0,moyen,occasionnel,36128,residentiel,5,4,3,9
3012.0,2.0,0.52,0.5,0.48,0.1045,29.0,176.0,205.0,élevé,frequent,32356,commercial,2,3,30,3
3013.0,2.0,0.56,0.5303,0.37,0.0896,27.0,100.0,127.0,élevé,frequent,44334,commercial,2,10,75,10
3014.0,2.0,0.56,0.5303,0.43,0.1343,17.0,108.0,125.0,moyen,frequent,23097,residentiel,2,8,3,9
3015.0,2.0,0.6,0.6212,0.38,0.0,47.0,170.0,217.0,élevé,occasionnel,71185,residentiel,3,9,26,5
3016.0,2.0,0.62,0.6212,0.38,0.2537,50.0,152.0,202.0,faible,frequent,60374,residentiel,4,1,57,10
3017.0,2.0,0.62,0.6212,0.33,0.0,42.0,134.0,176.0,faible,occasionnel,61475,commercial,5,4,61,4
3018.0,2.0,0.64,0.6212,0.33,0.0896,28.0,152.0,180.0,moyen,frequent,74055,residentiel,1,9,67,7
3019.0,1.0,0.66,0.6212,0.31,0.1045,56.0,271.0,327.0,moyen,occasionnel,89893,commercial,1,3,6,2
3020.0,1.0,0.64,0.6212,0.33,0.0,79.0,532.0,611.0,faible,frequent,24979,commercial,3,6,32,9
3021.0,1.0,0.64,0.6212,0.29,0.1343,70.0,480.0,550.0,faible,frequent,63764,residentiel,3,9,1,2
3022.0,1.0,0.6,0.6212,0.43,0.2239,69.0,365.0,434.0,élevé,occasionnel,84575,commercial,1,1,47,4
3023.0,1.0,0.54,0.5152,0.6,0.1343,50.0,241.0,291.0,moyen,occasionnel,45384,commercial,2,6,97,5
3024.0,1.0,0.54,0.5152,0.52,0.0,30.0,173.0,203.0,élevé,occasionnel,71753,commercial,4,6,64,5
3025.0,1.0,0.52,0.5,0.55,0.1045,29.0,121.0,150.0,élevé,occasionnel,61153,commercial,5,7,89,6
3026.0,2.0,0.52,0.5,0.59,0.1343,9.0,72.0,81.0,faible,frequent,83301,commercial,3,5,21,6
3027.0,2.0,0.52,0.5,0.55,0.1343,8.0,30.0,38.0,moyen,occasionnel,27776,commercial,5,7,20,5
3028.0,2.0,0.5,0.4848,0.59,0.1045,4.0,16.0,20.0,faible,frequent,80539,residentiel,2,8,8,5
3029.0,1.0,0.52,0.5,0.59,0.0,6.0,4.0,10.0,élevé,occasionnel,71882,commercial,2,6,84,8
3030.0,1.0,0.5,0.4848,0.63,0.2239,0.0,3.0,3.0,faible,frequent,94498,commercial,1,2,49,8
3031.0,2.0,0.48,0.4697,0.88,0.1900632159104164,0.0,2.0,2.0,faible,frequent,91634,residentiel,3,2,68,9
3032.0,1.0,0.46,0.4545,0.88,0.1343,0.0,20.0,20.0,moyen,occasionnel,59391,commercial,5,4,10,7
3033.0,1.0,0.46,0.4545,0.82,0.1343,6.0,93.0,99.0,élevé,occasionnel,84582,commercial,3,9,34,2
3034.0,1.0,0.48,0.4697,0.72,0.194,25.0,293.0,318.0,moyen,frequent,60077,residentiel,2,2,88,9
3035.0,1.0,0.48,0.4697,0.77,0.2537,21.0,421.0,442.0,moyen,frequent,96473,commercial,5,8,4,6
3036.0,1.0,0.52,0.5,0.72,0.1343,21.0,182.0,189.44106486076245,faible,occasionnel,59586,residentiel,1,3,76,6
3037.0,1.0,0.54,0.5152,0.68,0.0896,30.0,124.0,154.0,faible,occasionnel,21269,commercial,4,9,52,8
3038.0,1.0,0.56,0.5303,0.64,0.0896,18.0,123.0,141.0,élevé,frequent,46136,residentiel,3,8,83,1
3039.0,1.0,0.6,0.6212,0.56,0.0,41.0,185.0,226.0,moyen,occasionnel,54969,commercial,1,4,51,1
3040.0,1.0,0.62,0.6212,0.5,0.0,36.0,157.0,193.0,faible,occasionnel,54171,residentiel,3,4,64,6
3041.0,1.0,0.62,0.6212,0.53,0.0896,36.0,141.0,177.0,élevé,frequent,67680,commercial,4,9,70,2
3042.0,1.0,0.64,0.6212,0.41,0.0,48.0,131.0,179.0,moyen,occasionnel,90342,commercial,2,8,35,2
3043.0,1.0,0.66,0.6212,0.39,0.0,49.0,240.0,289.0,moyen,frequent,73313,residentiel,3,6,98,8
3044.0,1.0,0.64,0.6212,0.47,0.1045,17.0,242.0,259.0,faible,frequent,98388,residentiel,4,9,96,10
3045.0,1.0,0.62,0.6212,0.5,0.2985,40.0,234.0,274.0,élevé,frequent,83692,residentiel,3,1,38,6
3046.0,1.0,0.56,0.5303,0.52,0.1343,60.0,341.0,401.0,moyen,occasionnel,25400,residentiel,5,2,71,4
3047.0,1.0,0.54,0.5152,0.64,0.1343,28.0,245.0,273.0,élevé,occasionnel,89475,residentiel,2,4,44,4
3048.0,1.0,0.54,0.5152,0.6,0.0,32.0,202.0,234.0,moyen,occasionnel,62203,commercial,3,3,64,5
3049.0,1.0,0.5,0.4848,0.72,0.2537,12.0,134.0,146.0,élevé,frequent,35730,residentiel,2,7,38,10
3050.0,1.0,0.46,0.4545,0.88,0.2537,12.0,69.0,81.0,faible,frequent,26263,residentiel,1,10,46,10
3051.0,2.0,0.46,0.4545,0.88,0.2239,5.0,39.0,44.0,moyen,occasionnel,67192,residentiel,2,10,32,8
3052.0,1.0,0.46,0.4545,0.88,0.2239,1.0,16.0,17.0,élevé,occasionnel,66565,residentiel,1,3,14,1
3053.0,1.0,0.44,0.4394,0.94,0.194,1.0,14.0,15.0,faible,frequent,83490,commercial,3,7,93,9
3054.0,1.0,0.44,0.4394,0.88,0.1343,0.0,5.0,5.0,faible,frequent,99843,commercial,3,9,98,2
3055.0,1.0,0.42,0.4242,0.94,0.0,1.0,5.0,6.0,faible,frequent,46766,residentiel,4,4,39,8
3056.0,1.0,0.42,0.4242,0.94,0.1343,2.0,27.0,29.0,faible,occasionnel,27227,residentiel,5,8,21,7
3057.0,1.0,0.44,0.4394,0.88,0.0,9.0,103.0,112.0,faible,occasionnel,77653,commercial,5,1,19,6
3058.0,1.0,0.46,0.4545,0.88,0.1343,14.0,283.0,297.0,élevé,occasionnel,73953,commercial,2,3,37,10
3059.0,1.0,0.48,0.4697,0.82,0.194,27.0,394.0,421.0,faible,occasionnel,70344,residentiel,2,6,74,6
3060.0,1.4258026853473438,0.5,0.4848,0.77,0.2836,21.0,191.0,212.0,élevé,occasionnel,69409,commercial,2,8,99,8
3061.0,2.0,0.54,0.5152,0.68,0.2239,28.0,119.0,147.0,élevé,occasionnel,31831,residentiel,5,10,14,4
3062.0,1.0,0.58,0.5455,0.6,0.2239,43.0,136.0,179.0,élevé,occasionnel,29757,residentiel,4,9,43,7
3063.0,1.0,0.58,0.5455,0.6,0.2239,43.0,164.0,207.0,élevé,occasionnel,98927,residentiel,4,5,54,1
3064.0,2.0,0.62,0.6212,0.57,0.1900632159104164,48.0,170.0,218.0,moyen,frequent,36471,residentiel,3,7,72,10
3065.0,2.0,0.62,0.6061,0.61,0.2239,43.0,148.0,191.0,faible,frequent,71936,commercial,5,1,45,2
3066.0,2.0,0.64,0.6212,0.53,0.2537,54.0,163.0,217.0,faible,frequent,86615,commercial,5,5,56,2
3067.0,2.0,0.64,0.6212,0.57,0.2537,50.0,238.0,288.0,élevé,frequent,35867,commercial,3,1,98,9
3068.0,2.0,0.64,0.6212,0.57,0.194,54.0,540.0,594.0,moyen,occasionnel,65910,commercial,2,7,74,8
3069.0,1.0,0.62,0.6061,0.69,0.2239,64.0,463.0,527.0,élevé,frequent,54090,commercial,4,10,14,4
3070.0,2.0,0.6,0.6061,0.64,0.194,59.0,305.0,364.0,faible,occasionnel,93689,residentiel,5,1,77,4
3071.0,1.0,0.6,0.6061,0.64,0.194,56.0,220.0,276.0,élevé,frequent,62359,residentiel,4,8,99,5
3072.0,1.0,0.56,0.5303,0.83,0.1343,31.0,192.0,223.0,élevé,frequent,59678,commercial,3,6,45,1
3073.0,1.0,0.54,0.5152,0.83,0.194,25.0,147.0,172.0,faible,occasionnel,49064,commercial,4,4,26,5
3074.0,2.0,0.54,0.5152,0.77,0.194,16.0,87.0,103.0,faible,occasionnel,86568,commercial,4,10,91,7
3075.0,2.0,0.52,0.5,0.83,0.1642,6.0,46.0,52.0,moyen,frequent,30485,residentiel,2,5,53,1
3076.0,1.0,0.52,0.5,0.83,0.1642,5.0,15.0,20.0,moyen,occasionnel,71059,residentiel,5,10,9,1
3077.0,2.0,0.5,0.4848,0.88,0.1343,3.0,8.0,11.0,moyen,frequent,87337,commercial,4,5,35,1
3078.0,2.0,0.5,0.4848,0.88,0.1343,2.0,2.0,4.0,moyen,frequent,60393,residentiel,1,7,11,3
3079.0,3.0,0.5,0.4848,0.88,0.1642,2.0,3.0,5.0,élevé,frequent,62267,commercial,4,2,80,3
3080.0,2.0,0.5,0.4848,0.88,0.194,1.0,24.0,25.0,moyen,occasionnel,92500,residentiel,2,10,4,5
3081.0,3.0,0.5,0.4848,0.88,0.1343,6.0,76.0,82.0,élevé,frequent,77659,residentiel,3,3,46,1
3082.0,3.0,0.5,0.4848,0.88,0.1642,16.0,141.0,157.0,moyen,frequent,76148,residentiel,5,7,8,4
3083.0,2.0,0.5,0.4848,0.88,0.194,26.0,361.0,387.0,faible,frequent,84007,commercial,3,8,7,6
3084.0,2.0,0.4973845615671642,0.4848,0.88,0.1900632159104164,18.0,215.0,233.0,moyen,occasionnel,83819,commercial,3,6,89,3
3085.0,2.0,0.52,0.5,0.83,0.1343,31.0,99.0,130.0,faible,frequent,23079,residentiel,5,4,76,10
3086.0,2.0,0.52,0.5,0.83,0.1642,56.0,90.0,146.0,moyen,frequent,52447,residentiel,3,5,82,6
3087.0,2.0,0.52,0.5,0.88,0.194,53.0,170.0,223.0,moyen,occasionnel,86532,residentiel,4,4,3,10
3088.0,2.0,0.52,0.5,0.88,0.3881,69.0,157.0,226.0,élevé,occasionnel,68829,commercial,3,3,23,9
3089.0,2.0,0.52,0.5,0.87,0.2836,70.0,120.0,190.0,moyen,frequent,60625,residentiel,4,8,48,2
3090.0,2.0,0.52,0.5,0.88,0.1642,56.0,142.0,198.0,faible,frequent,50709,commercial,5,2,74,7
3091.0,2.0,0.52,0.5,0.88,0.1343,44.0,256.0,300.0,faible,occasionnel,96373,commercial,2,5,94,10
3092.0,3.0,0.52,0.5,0.88,0.1642,62.0,429.0,491.0,élevé,frequent,70673,commercial,3,1,4,4
8678.806666277509,3.0,0.52,0.5,0.88,0.1642,39.0,359.0,398.0,faible,frequent,26841,residentiel,5,3,39,9
3094.0,2.0,0.52,0.5,0.83,0.194,25.0,245.0,270.0,moyen,frequent,31586,residentiel,2,4,88,3
3095.0,2.0,0.52,0.5,0.83,0.1343,22.0,130.0,152.0,moyen,frequent,35462,residentiel,4,5,7,3
3096.0,2.0,0.52,0.5,0.84,0.1642,24.0,130.0,154.0,moyen,occasionnel,37972,residentiel,1,4,30,6
3097.0,2.0,0.52,0.5,0.83,0.2239,25.0,107.0,132.0,élevé,frequent,81677,commercial,3,7,76,7
3098.0,3.0,0.5,0.4848,0.88,0.1642,31.0,88.0,119.0,faible,occasionnel,26863,residentiel,3,8,30,9
3099.0,2.0,0.5,0.4848,0.88,0.1343,35.62439423133065,78.0,102.0,élevé,occasionnel,58955,commercial,4,1,90,4
3100.0,2.0,0.5,0.4848,0.88,0.1343,18.0,64.0,82.0,élevé,occasionnel,93028,residentiel,2,10,38,3
3101.0,2.0,0.5,0.4848,0.88,0.1343,15.0,37.0,52.0,élevé,occasionnel,23468,commercial,4,8,67,2
3102.0,2.0,0.5,0.4848,0.88,0.1343,5.0,30.0,35.0,moyen,occasionnel,36769,residentiel,2,6,61,8
3103.0,2.0,0.5,0.4848,0.82,0.1642,35.62439423133065,4.0,5.0,élevé,frequent,41894,commercial,2,8,29,7
3104.0,2.0,0.5,0.4848,0.82,0.1045,7.0,7.0,189.44106486076245,élevé,occasionnel,70389,residentiel,2,3,85,7
3105.0,2.0,0.5,0.4848,0.6267715067854855,0.1045,2.0,9.0,11.0,élevé,frequent,76725,residentiel,1,4,15,3
3106.0,1.4258026853473438,0.48,0.4697,1.0,0.0,4.0,28.0,32.0,faible,occasionnel,61593,residentiel,4,1,89,3
3107.0,3.0,0.5,0.4848,0.94,0.0,16.0,72.0,88.0,faible,occasionnel,48112,residentiel,2,2,57,6
3108.0,2.0,0.52,0.5,0.94,0.0896,14.0,86.0,100.0,faible,occasionnel,72195,residentiel,3,5,80,1
3109.0,2.0,0.52,0.5,0.94,0.1642,34.0,133.0,167.0,élevé,frequent,55764,residentiel,2,1,78,5
3110.0,2.0,0.52,0.5,0.94,0.1343,72.0,207.0,279.0,élevé,occasionnel,56192,commercial,1,7,22,2
3111.0,3.0,0.52,0.5,1.0,0.0896,75.0,204.0,279.0,faible,occasionnel,84659,commercial,2,7,97,10
3112.0,3.0,0.52,0.5,1.0,0.0896,68.0,180.0,248.0,moyen,occasionnel,86438,commercial,2,1,56,3
3113.0,2.0,0.54,0.5152,0.94,0.1343,57.0,159.0,216.0,élevé,frequent,70549,residentiel,3,4,35,7
3114.0,2.0,0.54,0.5152,0.94,0.1642,73.0,221.0,294.0,faible,frequent,52487,residentiel,5,5,7,5
3115.0,2.0,0.54,0.5152,0.94,0.194,107.0,188.0,295.0,moyen,occasionnel,96605,commercial,1,9,1,6
3116.0,2.0,0.56,0.5303,0.88,0.194,78.0,194.0,272.0,faible,occasionnel,95294,commercial,2,1,68,10
3117.0,2.0,0.56,0.5303,0.88,0.2239,88.0,216.0,304.0,moyen,frequent,65965,commercial,2,5,84,3
3118.0,3.0,0.54,0.5152,0.94,0.1343,69.0,179.0,248.0,faible,occasionnel,33382,residentiel,3,2,53,1
3119.0,3.0,0.54,0.5152,0.94,0.1343,42.0,115.0,157.0,élevé,occasionnel,80297,commercial,4,2,33,2
3120.0,3.0,0.54,0.5152,0.94,0.2239,15.0,44.0,59.0,élevé,occasionnel,37368,residentiel,1,10,100,7
3121.0,3.0,0.54,0.5152,0.94,0.1642,7.0,19.0,26.0,élevé,frequent,40449,residentiel,1,6,29,1
3122.0,3.0,0.52,0.5,1.0,0.194,11.0,33.0,44.0,moyen,occasionnel,67372,residentiel,3,1,69,10
3123.0,2.0,0.52,0.5,1.0,0.0,5.0,34.0,39.0,moyen,occasionnel,22323,residentiel,3,2,31,3
3124.0,2.0,0.52,0.5,1.0,0.1045,4.0,43.0,47.0,moyen,occasionnel,33693,residentiel,2,9,66,7
8678.806666277509,2.0,0.52,0.5,1.0,0.1343,13.0,37.0,50.0,moyen,frequent,23348,residentiel,4,2,7,8
3126.0,2.0,0.52,0.5,1.0,0.0,11.0,21.0,32.0,faible,frequent,89130,commercial,5,9,7,3
3127.0,2.0,0.52,0.5,1.0,0.0,5.0,8.0,13.0,élevé,frequent,78398,residentiel,4,3,98,6
3128.0,3.0,0.52,0.5,1.0,0.1045,3.0,11.0,14.0,faible,frequent,71919,residentiel,1,8,95,8
3129.0,2.0,0.4973845615671642,0.5,1.0,0.1343,3.0,14.0,17.0,élevé,occasionnel,64113,commercial,3,8,72,2
3130.0,2.0,0.52,0.5,1.0,0.1900632159104164,4.0,38.0,42.0,moyen,frequent,21313,commercial,3,2,67,10
3131.0,2.0,0.54,0.5152,0.94,0.1343,24.0,46.0,70.0,élevé,frequent,71126,commercial,1,7,8,10
3132.0,1.0,0.58,0.5455,0.83,0.2537,36.0,98.0,134.0,moyen,occasionnel,25530,residentiel,5,4,16,1
3133.0,1.4258026853473438,0.58,0.5455,0.83,0.2239,73.0,153.0,226.0,faible,occasionnel,95062,commercial,3,7,72,3
3134.0,1.0,0.6,0.5758,0.78,0.2239,120.0,202.0,322.0,faible,occasionnel,83346,commercial,4,5,54,4
3135.0,1.0,0.62,0.5909,0.73,0.2985,120.0,247.0,367.0,moyen,occasionnel,44028,residentiel,4,1,24,7
3136.0,1.0,0.62,0.5909,0.73,0.2836,195.0,261.0,456.0,élevé,frequent,45801,residentiel,5,2,50,10
3137.0,1.0,0.64,0.6061,0.73,0.194,183.0,254.0,437.0,moyen,frequent,85932,commercial,5,4,90,10
3138.0,1.0,0.66,0.6212,0.69,0.2537,206.0,253.0,459.0,faible,frequent,56746,commercial,5,8,74,3
3139.0,1.0,0.64,0.6061,0.69,0.2537,158.0,282.0,440.0,élevé,occasionnel,34606,residentiel,4,7,68,7
3140.0,3.0,0.56,0.5303,0.78,0.3582,137.0,255.0,392.0,élevé,occasionnel,68054,residentiel,3,3,72,4
3141.0,1.0,0.56,0.5303,0.78,0.2537,60.0,177.0,237.0,faible,occasionnel,52480,commercial,3,10,20,6
3142.0,1.0,0.56,0.4760846711064376,0.83,0.1045,78.0,153.0,231.0,élevé,frequent,64407,commercial,4,1,66,10
3143.0,1.0,0.54,0.5152,0.88,0.0,53.0,138.0,191.0,moyen,frequent,26700,commercial,2,9,85,4
3144.0,1.0,0.54,0.5152,0.88,0.0,44.0,107.0,151.0,moyen,occasionnel,55910,residentiel,3,10,87,9
3145.0,1.0,0.56,0.5303,0.83,0.0,29.0,88.0,117.0,faible,occasionnel,69499,commercial,3,8,67,6
3146.0,1.0,0.54,0.5152,0.88,0.2239,18.0,51.0,69.0,élevé,frequent,87979,residentiel,1,3,76,8
3147.0,1.0,0.52,0.5,0.94,0.1045,17.0,21.0,38.0,faible,frequent,59868,commercial,5,5,3,5
3148.0,1.0,0.52,0.5,0.94,0.1343,6.0,8.0,14.0,faible,occasionnel,69481,residentiel,5,7,58,1
3149.0,1.0,0.5,0.4848,1.0,0.0896,4.0,9.0,13.0,moyen,frequent,70702,residentiel,2,8,38,8
3150.0,1.0,0.5,0.4848,0.94,0.1642,1.0,3.0,4.0,élevé,occasionnel,33172,commercial,5,4,35,1
3151.0,1.0,0.5,0.4848,1.0,0.1343,1.0,5.0,6.0,moyen,occasionnel,39873,commercial,2,2,7,7
3152.0,1.0,0.5,0.4848,0.93,0.194,1.0,20.0,21.0,faible,occasionnel,22560,residentiel,1,3,19,10
3153.0,1.0,0.52,0.5,0.88,0.1642,11.0,93.0,104.0,élevé,occasionnel,36308,residentiel,5,2,97,9
3154.0,1.0,0.52,0.5,0.83,0.2836,27.0,245.0,272.0,faible,occasionnel,72953,residentiel,1,6,46,6
3155.0,1.0,0.56,0.5303,0.73,0.2985,28.0,366.0,394.0,faible,occasionnel,20255,residentiel,5,5,87,2
3156.0,1.0,0.6,0.5909,0.69,0.194,38.0,156.0,194.0,élevé,frequent,39752,commercial,2,3,59,8
3157.0,1.0,0.62,0.6061,0.65,0.0896,37.0,75.0,112.0,élevé,occasionnel,79979,residentiel,2,8,100,6
3158.0,1.0,0.64,0.6212,0.57,0.0,56.0,129.0,185.0,faible,occasionnel,60086,residentiel,2,8,63,7
3159.0,1.0,0.66,0.6212,0.54,0.0896,72.0,137.0,209.0,faible,occasionnel,27898,residentiel,1,7,18,2
3160.0,1.0,0.68,0.6364,0.51,0.1900632159104164,61.0,153.0,214.0,faible,occasionnel,55851,residentiel,3,1,38,8
3161.0,1.0,0.68,0.6364,0.51,0.0,76.0,117.0,193.0,élevé,occasionnel,96884,residentiel,3,6,4,9
3162.0,1.0,0.72,0.6667,0.51,0.0,55.0,110.0,165.0,moyen,frequent,21897,residentiel,5,2,5,3
3163.0,1.4258026853473438,0.6,0.5758,0.78,0.2537,45.0,181.0,226.0,élevé,frequent,96039,residentiel,2,10,60,10
3164.0,1.0,0.58,0.5455,0.88,0.2239,47.0,227.0,274.0,moyen,occasionnel,40301,residentiel,1,1,96,10
3165.0,3.0,0.58,0.5455,0.83,0.194,55.0,398.0,453.0,faible,frequent,87529,residentiel,4,10,33,9
3166.0,1.0,0.58,0.5455,0.83,0.2537,36.0,272.0,308.0,faible,frequent,21778,commercial,4,4,94,7
3167.0,1.0,0.58,0.5455,0.83,0.0,31.0,167.0,198.0,faible,occasionnel,28953,commercial,3,3,94,4
3168.0,1.0,0.58,0.5455,0.83,0.0,28.0,149.0,177.0,faible,frequent,53557,commercial,5,2,36,9
3169.0,1.0,0.56,0.5303,0.88,0.0896,22.0,105.0,127.0,élevé,frequent,40131,commercial,1,4,51,7
3170.0,1.0,0.56,0.5303,0.88,0.0896,18.0,39.0,57.0,faible,frequent,56579,commercial,2,4,86,10
3171.0,2.0,0.56,0.5303,0.88,0.0,13.0,18.0,31.0,moyen,occasionnel,81996,residentiel,3,10,63,6
3172.0,3.0,0.56,0.5303,0.88,0.0,7.0,6.0,13.0,élevé,frequent,35560,commercial,1,4,73,8
3173.0,3.0,0.56,0.5303,0.88,0.0,4.0,4.0,8.0,faible,frequent,32546,residentiel,3,10,93,4
3174.0,1.4258026853473438,0.54,0.5152,0.6267715067854855,0.2537,1.0,3.0,4.0,élevé,occasionnel,57099,commercial,2,9,4,3
3175.0,3.0,0.54,0.5152,0.94,0.2537,2.0,2.0,4.0,faible,occasionnel,23674,commercial,1,4,76,4
3176.0,3.0,0.52,0.5,0.94,0.1900632159104164,0.0,22.0,22.0,faible,frequent,43306,residentiel,5,2,40,4
3177.0,3.0,0.52,0.4760846711064376,0.94,0.2537,0.0,49.0,49.0,faible,frequent,52209,residentiel,5,8,35,4
3178.0,2.0,0.52,0.5,0.94,0.2537,13.0,138.0,151.0,élevé,frequent,56351,commercial,4,7,95,4
3179.0,2.0,0.52,0.5,0.94,0.2985,22.0,325.0,347.0,élevé,occasionnel,37149,residentiel,4,7,27,4
3180.0,2.0,0.54,0.5152,0.88,0.2537,17.0,190.0,207.0,moyen,occasionnel,42326,residentiel,1,1,17,5
3181.0,3.0,0.54,0.5152,0.88,0.2537,31.0,73.0,104.0,faible,occasionnel,58654,residentiel,2,6,60,4
3182.0,2.0,0.56,0.5303,0.83,0.4179,26.0,153.42456896551724,130.0,élevé,frequent,66426,residentiel,4,10,77,10
3183.0,3.0,0.56,0.5303,0.83,0.4179,38.0,115.0,153.0,moyen,frequent,66052,residentiel,5,9,78,2
3184.0,2.0,0.56,0.5303,0.88,0.3284,31.0,141.0,172.0,moyen,frequent,53423,residentiel,5,7,46,3
3185.0,1.0,0.62,0.5909,0.73,0.4627,61.0,123.0,184.0,moyen,frequent,20069,residentiel,1,8,41,5
3186.0,1.0,0.62,0.6061,0.69,0.4478,79.0,131.0,210.0,moyen,frequent,94490,residentiel,3,6,15,5
3187.0,1.0,0.62,0.6061,0.61,0.3284,73.0,217.0,290.0,élevé,occasionnel,52754,residentiel,1,2,34,9
3188.0,1.0,0.62,0.6061,0.65,0.4179,83.0,521.0,604.0,moyen,occasionnel,62468,residentiel,4,2,85,7
3189.0,1.0,0.6,0.5909,0.69,0.2985,35.62439423133065,426.0,480.0,moyen,frequent,76532,commercial,3,5,87,2
3190.0,1.0,0.6,0.5909,0.69,0.2537,51.0,298.0,349.0,moyen,occasionnel,71889,residentiel,3,10,6,1
3191.0,1.0,0.58,0.5455,0.83,0.4179,30.0,253.0,283.0,élevé,occasionnel,50709,residentiel,2,8,50,5
3192.0,1.0,0.54,0.5152,0.88,0.2537,23.0,151.0,174.0,élevé,frequent,97337,commercial,2,2,63,2
3193.0,2.0,0.54,0.5152,0.88,0.1900632159104164,12.0,86.0,98.0,moyen,frequent,93287,residentiel,5,5,42,7
3194.0,2.0,0.54,0.5152,0.88,0.2537,7.0,49.0,56.0,faible,frequent,98693,commercial,2,4,81,10
3195.0,2.0,0.54,0.5152,0.88,0.2239,8.0,15.0,23.0,faible,frequent,91754,residentiel,4,4,36,6
3196.0,2.0,0.54,0.5152,0.88,0.2537,3.0,9.0,12.0,faible,frequent,28939,residentiel,3,7,49,5
3197.0,3.0,0.52,0.5,0.94,0.2239,1.0,5.0,6.0,faible,frequent,42545,commercial,3,3,16,1
3198.0,3.0,0.52,0.5,0.94,0.2985,6.0,3.0,9.0,faible,occasionnel,60919,commercial,1,10,17,9
3199.0,3.0,0.52,0.5,0.94,0.2985,35.62439423133065,2.0,3.0,moyen,occasionnel,73707,residentiel,2,6,76,4
3200.0,1.0,0.52,0.5,1.0,0.2239,0.0,153.42456896551724,9.0,moyen,frequent,53860,commercial,4,2,20,5
3201.0,1.0,0.52,0.5,1.0,0.1343,35.62439423133065,99.0,101.0,moyen,occasionnel,76477,commercial,4,8,4,1
3202.0,1.0,0.4973845615671642,0.5152,0.88,0.1900632159104164,14.0,260.0,274.0,moyen,occasionnel,65155,commercial,5,7,8,2
3203.0,1.0,0.56,0.5303,0.88,0.2836,25.0,428.0,453.0,faible,frequent,21300,commercial,5,7,66,1
3204.0,3.0,0.56,0.5303,0.83,0.2537,26.0,176.0,202.0,élevé,frequent,63730,commercial,2,9,19,4
3205.0,3.0,0.54,0.5152,0.88,0.2836,33.0,73.0,106.0,moyen,occasionnel,86454,commercial,3,4,66,6
3206.0,2.0,0.54,0.5152,0.94,0.0896,6.0,17.0,23.0,faible,occasionnel,58272,commercial,3,4,68,3
3207.0,1.0,0.56,0.5303,0.94,0.2985,12.0,42.0,54.0,élevé,frequent,22441,commercial,1,4,13,9
3208.0,2.0,0.56,0.5303,0.83,0.3284,30.0,92.0,122.0,moyen,occasionnel,82436,commercial,4,3,77,6
3209.0,2.0,0.58,0.5455,0.78,0.2836,44.0,94.0,138.0,faible,occasionnel,92019,residentiel,3,1,94,1
